Trans #,Type,Date,Num,P. O. #,Name,Source Name,Description,Due Date,Item,Account,Class,Tax Code,Clr,Split,Pay Meth,Qty,Debit,Credit,Amount,Balance,Account Type,Tax Amount
"365,329",Bill,25/07/2023,365329,,Australian Super,Australian Super,Rodney Kelly,25/07/2023,,1383 · Super,,,,1282 · Accounts Payable,,,529.05,,529.05,#REF!,Other Current Liability,0
"365,329",Bill,25/07/2023,365329,,Australian Super,Australian Super,Gerard Keygan - $200 Salary Sacrifice,25/07/2023,,1383 · Super,,,,1282 · Accounts Payable,,,818.97,,818.97,#REF!,Other Current Liability,0
"365,329",Bill,25/07/2023,365329,,Australian Super,Australian Super,Janet Kolasa,25/07/2023,,1383 · Super,,,,1282 · Accounts Payable,,,607.1,,607.1,#REF!,Other Current Liability,0
"365,329",Bill,25/07/2023,365329,,Australian Super,Australian Super,Aaron Krohn,25/07/2023,,1383 · Super,,,,1282 · Accounts Payable,,,820.12,,820.12,#REF!,Other Current Liability,0
"365,329",Bill,25/07/2023,365329,,Australian Super,Australian Super,Moyle Manu,25/07/2023,,1383 · Super,,,,1282 · Accounts Payable,,,670.81,,670.81,#REF!,Other Current Liability,0
"365,329",Bill,25/07/2023,365329,,Australian Super,Australian Super,Peter Martain,25/07/2023,,1383 · Super,,,,1282 · Accounts Payable,,,535.37,,535.37,#REF!,Other Current Liability,0
"365,329",Bill,25/07/2023,365329,,Australian Super,Australian Super,Peter McMaster,25/07/2023,,1383 · Super,,,,1282 · Accounts Payable,,,694.89,,694.89,#REF!,Other Current Liability,0
"365,329",Bill,25/07/2023,365329,,Australian Super,Australian Super,Daniel Meldrum,25/07/2023,,1383 · Super,,,,1282 · Accounts Payable,,,760.62,,760.62,#REF!,Other Current Liability,0
"365,329",Bill,25/07/2023,365329,,Australian Super,Australian Super,Chris Merrison,25/07/2023,,1383 · Super,,,,1282 · Accounts Payable,,,598.19,,598.19,#REF!,Other Current Liability,0
"365,329",Bill,25/07/2023,365329,,Australian Super,Australian Super,Jake Orcher,25/07/2023,,1383 · Super,,,,1282 · Accounts Payable,,,439.01,,439.01,#REF!,Other Current Liability,0
"365,329",Bill,25/07/2023,365329,,Australian Super,Australian Super,Jayden Pobke,25/07/2023,,1383 · Super,,,,1282 · Accounts Payable,,,488.47,,488.47,#REF!,Other Current Liability,0
"365,329",Bill,25/07/2023,365329,,Australian Super,Australian Super,Ben Redzimski,25/07/2023,,1383 · Super,,,,1282 · Accounts Payable,,,846.04,,846.04,#REF!,Other Current Liability,0
"365,329",Bill,25/07/2023,365329,,Australian Super,Australian Super,Shane Roka,25/07/2023,,1383 · Super,,,,1282 · Accounts Payable,,,535.05,,535.05,#REF!,Other Current Liability,0
"365,329",Bill,25/07/2023,365329,,Australian Super,Australian Super,Shane Shovelling,25/07/2023,,1383 · Super,,,,1282 · Accounts Payable,,,419.65,,419.65,#REF!,Other Current Liability,0
"365,329",Bill,25/07/2023,365329,,Australian Super,Australian Super,Daniel Smith,25/07/2023,,1383 · Super,,,,1282 · Accounts Payable,,,531.89,,531.89,#REF!,Other Current Liability,0
"365,329",Bill,25/07/2023,365329,,Australian Super,Australian Super,George Tziarkas - $1000 Salary Sacrifice,25/07/2023,,1383 · Super,,,,1282 · Accounts Payable,,,"1,890.46",,"1,890.46",#REF!,Other Current Liability,0
"365,329",Bill,25/07/2023,365329,,Australian Super,Australian Super,Sam Whatman,25/07/2023,,1383 · Super,,,,1282 · Accounts Payable,,,597.67,,597.67,#REF!,Other Current Liability,0
"365,329",Bill,25/07/2023,365329,,Australian Super,Australian Super,Mark Williams - $930 Salary Sacrifice,25/07/2023,,1383 · Super,,,,1282 · Accounts Payable,,,"1,575.08",,"1,575.08",#REF!,Other Current Liability,0
"365,329",Bill,25/07/2023,365329,,Australian Super,Australian Super,Jacob Wilson,25/07/2023,,1383 · Super,,,,1282 · Accounts Payable,,,407.82,,407.82,#REF!,Other Current Liability,0
"365,329",Bill,25/07/2023,365329,,Australian Super,Australian Super,Neil Worth - $550 Salary Sacrifice,25/07/2023,,1383 · Super,,,,1282 · Accounts Payable,,,940.04,,940.04,#REF!,Other Current Liability,0
"365,329",Bill,25/07/2023,365329,,Australian Super,Australian Super,Adam Young,25/07/2023,,1383 · Super,,,,1282 · Accounts Payable,,,653.76,,653.76,#REF!,Other Current Liability,0
"365,473",Bill,27/07/2023,80468,,Advance Metal Industries Aust.,Advance Metal Industries Aust.,,27/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,791.71,-791.71,#REF!,Accounts Payable,
"365,473",Bill,27/07/2023,80468,,Advance Metal Industries Aust.,Advance Metal Industries Aust.,,27/07/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,719.74,,719.74,#REF!,Cost of Goods Sold,71.97
"365,473",Bill,27/07/2023,80468,,Australian Tax Office,Advance Metal Industries Aust.,Non-Cap. Acq. - Inc GST,27/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,71.97,,71.97,#REF!,Other Current Liability,
"365,474",Bill,27/07/2023,80470,,Advance Metal Industries Aust.,Advance Metal Industries Aust.,,27/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,278.04,-278.04,#REF!,Accounts Payable,
"365,474",Bill,27/07/2023,80470,,Advance Metal Industries Aust.,Advance Metal Industries Aust.,,27/07/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,252.76,,252.76,#REF!,Cost of Goods Sold,25.28
"365,474",Bill,27/07/2023,80470,,Australian Tax Office,Advance Metal Industries Aust.,Non-Cap. Acq. - Inc GST,27/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,25.28,,25.28,#REF!,Other Current Liability,
"365,475",Bill,27/07/2023,R23465,,Coast Wide Certification,Coast Wide Certification,,06/08/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,900,-900,#REF!,Accounts Payable,
"365,475",Bill,27/07/2023,R23465,,Coast Wide Certification,Coast Wide Certification,28 Waugh street,06/08/2023,,"1439 · Licences, Fees and Permits",,NCG,,1282 · Accounts Payable,,,818.18,,818.18,#REF!,Cost of Goods Sold,81.82
"365,475",Bill,27/07/2023,R23465,,Australian Tax Office,Coast Wide Certification,Non-Cap. Acq. - Inc GST,06/08/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,81.82,,81.82,#REF!,Other Current Liability,
"365,476",Bill,27/07/2023,R23467,,Coast Wide Certification,Coast Wide Certification,,06/08/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,900,-900,#REF!,Accounts Payable,
"365,476",Bill,27/07/2023,R23467,,Coast Wide Certification,Coast Wide Certification,3 Thornbill drive,06/08/2023,,"1439 · Licences, Fees and Permits",,NCG,,1282 · Accounts Payable,,,818.18,,818.18,#REF!,Cost of Goods Sold,81.82
"365,476",Bill,27/07/2023,R23467,,Australian Tax Office,Coast Wide Certification,Non-Cap. Acq. - Inc GST,06/08/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,81.82,,81.82,#REF!,Other Current Liability,
"365,477",Bill,27/07/2023,35354,,FBHS (Aust) Pty Ltd,FBHS (Aust) Pty Ltd,,27/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,340.1,-340.1,#REF!,Accounts Payable,
"365,477",Bill,27/07/2023,35354,,FBHS (Aust) Pty Ltd,FBHS (Aust) Pty Ltd,Paul Stoppa,27/07/2023,,"1439 · Licences, Fees and Permits",,NCG,,1282 · Accounts Payable,,,309.18,,309.18,#REF!,Cost of Goods Sold,30.92
"365,477",Bill,27/07/2023,35354,,Australian Tax Office,FBHS (Aust) Pty Ltd,Non-Cap. Acq. - Inc GST,27/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,30.92,,30.92,#REF!,Other Current Liability,
"365,478",Bill,27/07/2023,20235355,,Rapid Building Approval,Rapid Building Approval,,06/08/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,795,-795,#REF!,Accounts Payable,
"365,478",Bill,27/07/2023,20235355,,Rapid Building Approval,Rapid Building Approval,Lot 78 (14) Layde court,06/08/2023,,"1439 · Licences, Fees and Permits",,NCG,,1282 · Accounts Payable,,,722.73,,722.73,#REF!,Cost of Goods Sold,72.27
"365,478",Bill,27/07/2023,20235355,,Australian Tax Office,Rapid Building Approval,Non-Cap. Acq. - Inc GST,06/08/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,72.27,,72.27,#REF!,Other Current Liability,
"365,479",Bill,27/07/2023,850,,Fraser Coast Shed Builders Pty Ltd,Fraser Coast Shed Builders Pty Ltd,,27/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"3,000.00","-3,000.00",#REF!,Accounts Payable,
"365,479",Bill,27/07/2023,850,,Fraser Coast Shed Builders Pty Ltd,Fraser Coast Shed Builders Pty Ltd,Kristine Dunn,27/07/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,"2,727.27",,"2,727.27",#REF!,Cost of Goods Sold,272.73
"365,479",Bill,27/07/2023,850,,Australian Tax Office,Fraser Coast Shed Builders Pty Ltd,Non-Cap. Acq. - Inc GST,27/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,272.73,,272.73,#REF!,Other Current Liability,
"365,480",Bill,27/07/2023,183-50597,,Huxcrete Pty Ltd,Huxcrete Pty Ltd,,06/08/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"9,000.00","-9,000.00",#REF!,Accounts Payable,
"365,480",Bill,27/07/2023,183-50597,,Huxcrete Pty Ltd,Huxcrete Pty Ltd,31 Straits Outlook,06/08/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,"8,181.82",,"8,181.82",#REF!,Cost of Goods Sold,818.18
"365,480",Bill,27/07/2023,183-50597,,Australian Tax Office,Huxcrete Pty Ltd,Non-Cap. Acq. - Inc GST,06/08/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,818.18,,818.18,#REF!,Other Current Liability,
"365,481",Bill,27/07/2023,KHT1793,,Kehota,Kehota,,27/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"1,941.00","-1,941.00",#REF!,Accounts Payable,
"365,481",Bill,27/07/2023,KHT1793,,Kehota,Kehota,17 Mawson court,27/07/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,"1,764.55",,"1,764.55",#REF!,Cost of Goods Sold,176.45
"365,481",Bill,27/07/2023,KHT1793,,Australian Tax Office,Kehota,Non-Cap. Acq. - Inc GST,27/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,176.45,,176.45,#REF!,Other Current Liability,
"365,482",Bill,27/07/2023,2314,,Kirkland Homes Pty Ltd,Kirkland Homes Pty Ltd,,27/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"2,704.00","-2,704.00",#REF!,Accounts Payable,
"365,482",Bill,27/07/2023,2314,,Kirkland Homes Pty Ltd,Kirkland Homes Pty Ltd,Patio Installations,27/07/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,"2,458.18",,"2,458.18",#REF!,Cost of Goods Sold,245.82
"365,482",Bill,27/07/2023,2314,,Australian Tax Office,Kirkland Homes Pty Ltd,Non-Cap. Acq. - Inc GST,27/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,245.82,,245.82,#REF!,Other Current Liability,
"365,483",Bill,27/07/2023,ADG3961203,,C & L Kertland Pty Ltd,C & L Kertland Pty Ltd,,27/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"8,000.00","-8,000.00",#REF!,Accounts Payable,
"365,483",Bill,27/07/2023,ADG3961203,,C & L Kertland Pty Ltd,C & L Kertland Pty Ltd,15 Heritage Outlook,27/07/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,"7,272.73",,"7,272.73",#REF!,Cost of Goods Sold,727.27
"365,483",Bill,27/07/2023,ADG3961203,,Australian Tax Office,C & L Kertland Pty Ltd,Non-Cap. Acq. - Inc GST,27/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,727.27,,727.27,#REF!,Other Current Liability,
"365,484",Bill,27/07/2023,51218,,Bundy Bullet,Bundy Bullet,,06/08/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,234.66,-234.66,#REF!,Accounts Payable,
"365,484",Bill,27/07/2023,51218,,Bundy Bullet,Bundy Bullet,,06/08/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,213.33,,213.33,#REF!,Cost of Goods Sold,21.33
"365,484",Bill,27/07/2023,51218,,Australian Tax Office,Bundy Bullet,Non-Cap. Acq. - Inc GST,06/08/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,21.33,,21.33,#REF!,Other Current Liability,
"365,485",Bill,27/07/2023,24.07.23,,National Tiles,National Tiles,,06/08/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"27,097.83","-27,097.83",#REF!,Accounts Payable,
"365,485",Bill,27/07/2023,24.07.23,,National Tiles,National Tiles,Statement 24.07.23,06/08/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,"24,634.39",,"24,634.39",#REF!,Cost of Goods Sold,"2,463.44"
"365,485",Bill,27/07/2023,24.07.23,,Australian Tax Office,National Tiles,Non-Cap. Acq. - Inc GST,06/08/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,"2,463.44",,"2,463.44",#REF!,Other Current Liability,
"365,487",Bill,27/07/2023,24003,,River Heads Flooring,River Heads Flooring,,06/08/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"6,396.13","-6,396.13",#REF!,Accounts Payable,
"365,487",Bill,27/07/2023,24003,,River Heads Flooring,River Heads Flooring,Flooring installation,06/08/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,"5,814.66",,"5,814.66",#REF!,Cost of Goods Sold,581.47
"365,487",Bill,27/07/2023,24003,,Australian Tax Office,River Heads Flooring,Non-Cap. Acq. - Inc GST,06/08/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,581.47,,581.47,#REF!,Other Current Liability,
"365,501",Bill,27/07/2023,365501,,Ergon Energy,Ergon Energy,,27/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,156.81,-156.81,#REF!,Accounts Payable,
"365,501",Bill,27/07/2023,365501,,Ergon Energy,Ergon Energy,20.06.23-20.07.23,27/07/2023,,1496 · Maryborough,,NCG,,1282 · Accounts Payable,,,142.55,,142.55,#REF!,Expense,14.26
"365,501",Bill,27/07/2023,365501,,Australian Tax Office,Ergon Energy,Non-Cap. Acq. - Inc GST,27/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,14.26,,14.26,#REF!,Other Current Liability,
"365,486",Bill,28/07/2023,408A0000302,,Battery World,Battery World,,27/08/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,280,-280,#REF!,Accounts Payable,
"365,486",Bill,28/07/2023,408A0000302,,Battery World,Battery World,Replacement battery,27/08/2023,,1739 · Repairs & Maintenance,,NCG,,1282 · Accounts Payable,,,254.55,,254.55,#REF!,Expense,25.45
"365,486",Bill,28/07/2023,408A0000302,,Australian Tax Office,Battery World,Non-Cap. Acq. - Inc GST,27/08/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,25.45,,25.45,#REF!,Other Current Liability,
"365,580",Bill,28/07/2023,10291,,A.T. Concreting,A.T. Concreting,,07/08/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"5,400.00","-5,400.00",#REF!,Accounts Payable,
"365,580",Bill,28/07/2023,10291,,A.T. Concreting,A.T. Concreting,174 Lawson street,07/08/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,"4,909.09",,"4,909.09",#REF!,Cost of Goods Sold,490.91
"365,580",Bill,28/07/2023,10291,,Australian Tax Office,A.T. Concreting,Non-Cap. Acq. - Inc GST,07/08/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,490.91,,490.91,#REF!,Other Current Liability,
"365,581",Bill,28/07/2023,10290,,A.T. Concreting,A.T. Concreting,,07/08/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"2,174.00","-2,174.00",#REF!,Accounts Payable,
"365,581",Bill,28/07/2023,10290,,A.T. Concreting,A.T. Concreting,Lot 64 Macadamia drive,07/08/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,"1,976.36",,"1,976.36",#REF!,Cost of Goods Sold,197.64
"365,581",Bill,28/07/2023,10290,,Australian Tax Office,A.T. Concreting,Non-Cap. Acq. - Inc GST,07/08/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,197.64,,197.64,#REF!,Other Current Liability,
"365,582",Bill,28/07/2023,10292,,A.T. Concreting,A.T. Concreting,,07/08/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"3,000.00","-3,000.00",#REF!,Accounts Payable,
"365,582",Bill,28/07/2023,10292,,A.T. Concreting,A.T. Concreting,7 Westringia drive,07/08/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,"2,727.27",,"2,727.27",#REF!,Cost of Goods Sold,272.73
"365,582",Bill,28/07/2023,10292,,Australian Tax Office,A.T. Concreting,Non-Cap. Acq. - Inc GST,07/08/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,272.73,,272.73,#REF!,Other Current Liability,
"365,583",Bill,28/07/2023,R2765,,Coast Wide Certification,Coast Wide Certification,,07/08/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,320,-320,#REF!,Accounts Payable,
"365,583",Bill,28/07/2023,R2765,,Coast Wide Certification,Coast Wide Certification,Troy Crook,07/08/2023,,"1439 · Licences, Fees and Permits",,NCG,,1282 · Accounts Payable,,,290.91,,290.91,#REF!,Cost of Goods Sold,29.09
"365,583",Bill,28/07/2023,R2765,,Australian Tax Office,Coast Wide Certification,Non-Cap. Acq. - Inc GST,07/08/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,29.09,,29.09,#REF!,Other Current Liability,
"365,584",Bill,28/07/2023,R23480,,Coast Wide Certification,Coast Wide Certification,,07/08/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"1,000.00","-1,000.00",#REF!,Accounts Payable,
"365,584",Bill,28/07/2023,R23480,,Coast Wide Certification,Coast Wide Certification,159 Old Walligan road,07/08/2023,,"1439 · Licences, Fees and Permits",,NCG,,1282 · Accounts Payable,,,909.09,,909.09,#REF!,Cost of Goods Sold,90.91
"365,584",Bill,28/07/2023,R23480,,Australian Tax Office,Coast Wide Certification,Non-Cap. Acq. - Inc GST,07/08/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,90.91,,90.91,#REF!,Other Current Liability,
"365,585",Bill,28/07/2023,R2766,,Coast Wide Certification,Coast Wide Certification,,07/08/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"6,400.00","-6,400.00",#REF!,Accounts Payable,
"365,585",Bill,28/07/2023,R2766,,Coast Wide Certification,Coast Wide Certification,Joan Whittle,07/08/2023,,"1439 · Licences, Fees and Permits",,NCG,,1282 · Accounts Payable,,,"5,818.18",,"5,818.18",#REF!,Cost of Goods Sold,581.82
"365,585",Bill,28/07/2023,R2766,,Australian Tax Office,Coast Wide Certification,Non-Cap. Acq. - Inc GST,07/08/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,581.82,,581.82,#REF!,Other Current Liability,
"365,586",Bill,28/07/2023,1986,,Hervey Bay Sheetmetal & Engineering,Hervey Bay Sheetmetal & Engineering,,27/08/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,99,-99,#REF!,Accounts Payable,
"365,586",Bill,28/07/2023,1986,,Hervey Bay Sheetmetal & Engineering,Hervey Bay Sheetmetal & Engineering,,27/08/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,90,,90,#REF!,Cost of Goods Sold,9
"365,586",Bill,28/07/2023,1986,,Australian Tax Office,Hervey Bay Sheetmetal & Engineering,Non-Cap. Acq. - Inc GST,27/08/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,9,,9,#REF!,Other Current Liability,
"365,587",Bill,28/07/2023,1280108,,Ozroll Pty Ltd,Ozroll Pty Ltd,,28/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,47.96,-47.96,#REF!,Accounts Payable,
"365,587",Bill,28/07/2023,1280108,,Ozroll Pty Ltd,Ozroll Pty Ltd,,28/07/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,43.6,,43.6,#REF!,Cost of Goods Sold,4.36
"365,587",Bill,28/07/2023,1280108,,Australian Tax Office,Ozroll Pty Ltd,Non-Cap. Acq. - Inc GST,28/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,4.36,,4.36,#REF!,Other Current Liability,
"365,588",Bill,28/07/2023,32354,,Deco Line Pty Ltd,Deco Line Pty Ltd,,27/08/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"1,075.82","-1,075.82",#REF!,Accounts Payable,
"365,588",Bill,28/07/2023,32354,,Deco Line Pty Ltd,Deco Line Pty Ltd,,27/08/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,978.02,,978.02,#REF!,Cost of Goods Sold,97.8
"365,588",Bill,28/07/2023,32354,,Australian Tax Office,Deco Line Pty Ltd,Non-Cap. Acq. - Inc GST,27/08/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,97.8,,97.8,#REF!,Other Current Liability,
"365,638",Bill,31/07/2023,365638,,GCR Electrical,GCR Electrical,,10/08/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"13,706.96","-13,706.96",#REF!,Accounts Payable,
"365,638",Bill,31/07/2023,365638,,GCR Electrical,GCR Electrical,"Payment on Solar System Total $27913.92, $500 deposit already paid. Owe $13706.96 after installa...",10/08/2023,,1998 · Showroom Fitout,,NCG,,1282 · Accounts Payable,,,"12,460.87",,"12,460.87",#REF!,Expense,"1,246.09"
"365,638",Bill,31/07/2023,365638,,Australian Tax Office,GCR Electrical,Non-Cap. Acq. - Inc GST,10/08/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,"1,246.09",,"1,246.09",#REF!,Other Current Liability,
"365,640",Bill,31/07/2023,54964,,Show Off Home Improvements,Show Off Home Improvements,,07/08/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,199,-199,#REF!,Accounts Payable,
"365,640",Bill,31/07/2023,54964,,Show Off Home Improvements,Show Off Home Improvements,Service roller door motor at Kingsbarn Drive.,07/08/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,180.91,,180.91,#REF!,Cost of Goods Sold,18.09
"365,640",Bill,31/07/2023,54964,,Australian Tax Office,Show Off Home Improvements,Non-Cap. Acq. - Inc GST,07/08/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,18.09,,18.09,#REF!,Other Current Liability,
"365,715",Bill,31/07/2023,365715,,Queensland Transport,Queensland Transport,,30/08/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,896.25,-896.25,#REF!,Accounts Payable,
"365,715",Bill,31/07/2023,365715,,Queensland Transport,Queensland Transport,Rego,30/08/2023,,1798 · Rego & Insurance,,NCF,,1282 · Accounts Payable,,,896.25,,896.25,#REF!,Expense,0
"365,715",Bill,31/07/2023,365715,,Australian Tax Office,Queensland Transport,Non-Cap. Acq. - GST Free,30/08/2023,NCF,2200 · Tax Payable,,,,1282 · Accounts Payable,,,0,,0,#REF!,Other Current Liability,
"365,716",Bill,31/07/2023,650,,S & S Rhind Super Fund,S & S Rhind Super Fund,,07/08/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"2,483.03","-2,483.03",#REF!,Accounts Payable,
"365,716",Bill,31/07/2023,650,,S & S Rhind Super Fund,S & S Rhind Super Fund,,07/08/2023,,1978 · Rent- Carpet Store Lot 2 & 3,,NCG,,1282 · Accounts Payable,,,,,,#REF!,Expense,
"365,716",Bill,31/07/2023,650,,S & S Rhind Super Fund,S & S Rhind Super Fund,,07/08/2023,,1979 · Water & Sewerage,,NCG,,1282 · Accounts Payable,,,,,,#REF!,Expense,
"365,716",Bill,31/07/2023,650,,S & S Rhind Super Fund,S & S Rhind Super Fund,,07/08/2023,,1987 · Rent - National Tiles Lot 1,,NCG,,1282 · Accounts Payable,,,,,,#REF!,Expense,
"365,716",Bill,31/07/2023,650,,S & S Rhind Super Fund,S & S Rhind Super Fund,,07/08/2023,,1988 · Water & Sewerage,,NCG,,1282 · Accounts Payable,,,,,,#REF!,Expense,
"365,716",Bill,31/07/2023,650,,S & S Rhind Super Fund,S & S Rhind Super Fund,,07/08/2023,,1979 · Water & Sewerage,,NCG,,1282 · Accounts Payable,,,,,,#REF!,Expense,
"365,716",Bill,31/07/2023,650,,S & S Rhind Super Fund,S & S Rhind Super Fund,Outgoings for Lots 2&3,07/08/2023,,2011 · Stamp Duty,,NCG,,1282 · Accounts Payable,,,"2,257.30",,"2,257.30",#REF!,Expense,225.73
"365,716",Bill,31/07/2023,650,,S & S Rhind Super Fund,S & S Rhind Super Fund,,07/08/2023,,1511 · Insurance,,NCG,,1282 · Accounts Payable,,,,,,#REF!,Expense,
"365,716",Bill,31/07/2023,650,,S & S Rhind Super Fund,S & S Rhind Super Fund,,07/08/2023,,1969 · Rates,,NCG,,1282 · Accounts Payable,,,,,,#REF!,Expense,
"365,716",Bill,31/07/2023,650,,Australian Tax Office,S & S Rhind Super Fund,Non-Cap. Acq. - Inc GST,07/08/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,225.73,,225.73,#REF!,Other Current Liability,
"365,717",Bill,31/07/2023,652,,S & S Rhind Super Fund,S & S Rhind Super Fund,,07/08/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"3,402.08","-3,402.08",#REF!,Accounts Payable,
"365,717",Bill,31/07/2023,652,,S & S Rhind Super Fund,S & S Rhind Super Fund,,07/08/2023,,1978 · Rent- Carpet Store Lot 2 & 3,,NCG,,1282 · Accounts Payable,,,,,,#REF!,Expense,
"365,717",Bill,31/07/2023,652,,S & S Rhind Super Fund,S & S Rhind Super Fund,,07/08/2023,,1979 · Water & Sewerage,,NCG,,1282 · Accounts Payable,,,,,,#REF!,Expense,
"365,717",Bill,31/07/2023,652,,S & S Rhind Super Fund,S & S Rhind Super Fund,,07/08/2023,,1987 · Rent - National Tiles Lot 1,,NCG,,1282 · Accounts Payable,,,,,,#REF!,Expense,
"365,717",Bill,31/07/2023,652,,S & S Rhind Super Fund,S & S Rhind Super Fund,,07/08/2023,,1988 · Water & Sewerage,,NCG,,1282 · Accounts Payable,,,,,,#REF!,Expense,
"365,717",Bill,31/07/2023,652,,S & S Rhind Super Fund,S & S Rhind Super Fund,,07/08/2023,,1979 · Water & Sewerage,,NCG,,1282 · Accounts Payable,,,,,,#REF!,Expense,
"365,717",Bill,31/07/2023,652,,S & S Rhind Super Fund,S & S Rhind Super Fund,,07/08/2023,,2011 · Stamp Duty,,NCG,,1282 · Accounts Payable,,,,,,#REF!,Expense,
"365,717",Bill,31/07/2023,652,,S & S Rhind Super Fund,S & S Rhind Super Fund,,07/08/2023,,1511 · Insurance,,NCG,,1282 · Accounts Payable,,,,,,#REF!,Expense,
"365,717",Bill,31/07/2023,652,,S & S Rhind Super Fund,S & S Rhind Super Fund,Lot 2 Outgoings,07/08/2023,,1969 · Rates,,NCG,,1282 · Accounts Payable,,,"3,092.80",,"3,092.80",#REF!,Expense,309.28
"365,717",Bill,31/07/2023,652,,Australian Tax Office,S & S Rhind Super Fund,Non-Cap. Acq. - Inc GST,07/08/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,309.28,,309.28,#REF!,Other Current Liability,
